# OCT iter        343;   J_T =   7.646551943858E-04;   pulse_id =          1
# converged
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  2.75055011002200478E-01 -3.08142311389187782E+01  2.40519392404695971E+01
  2.85057011402280458E-01 -3.27694908093299944E+01  2.55414268779735778E+01
  2.95059011802360494E-01 -3.47525731297904343E+01  2.70516249267909750E+01
  3.05061012202440529E-01 -3.67597746302746913E+01  2.85802786435032523E+01
  3.15063012602520509E-01 -3.87873467014329947E+01  3.01251606286102920E+01
  3.25065013002600545E-01 -4.08315016644838877E+01  3.16840746762896188E+01
  3.35067013402680525E-01 -4.28884190376549057E+01  3.32548595767967825E+01
  3.45069013802760560E-01 -4.49542519878352067E+01  3.48353928576176628E+01
  3.55071014202840596E-01 -4.70251339551294052E+01  3.64235944494362514E+01
  3.65073014602920576E-01 -4.90971854370239171E+01  3.80174302629914678E+01
  3.75075015003000611E-01 -5.11665209179425347E+01  3.96149156629881531E+01
  3.85077015403080647E-01 -5.32292559290478877E+01  4.12141188253839346E+01
  3.95079015803160627E-01 -5.52815142222663596E+01  4.28131639646073481E+01
  4.05081016203240662E-01 -5.73194350416763356E+01  4.44102344175805541E+01
  4.15083016603320698E-01 -5.93391804746122062E+01  4.60035755718041983E+01
  4.25085017003400678E-01 -6.13369428641018786E+01  4.75914976252393060E+01
  4.35087017403480714E-01 -6.33089522635895818E+01  4.91723781662680466E+01
  4.45089017803560749E-01 -6.52514839142884000E+01  5.07446645626443527E+01
  4.55091018203640729E-01 -6.71608657249955883E+01  5.23068761490594198E+01
  4.65093018603720765E-01 -6.90334857337442998E+01  5.38576062037192287E+01
  4.75095019003800800E-01 -7.08657995303289709E+01  5.53955237052032956E+01
  4.85097019403880780E-01 -7.26543376184611134E+01  5.69193748617851085E+01
  4.95099019803960816E-01 -7.43957126961596487E+01  5.84279844064007889E+01
  5.05101020204040796E-01 -7.60866268329079247E+01  5.99202566514992370E+01
  5.15103020604120831E-01 -7.77238785221365163E+01  6.13951762991164500E+01
  5.25105021004200867E-01 -7.93043695877414905E+01  6.28518090026879364E+01
  5.35107021404280903E-01 -8.08251119235727202E+01  6.42893016782988553E+01
  5.45109021804360938E-01 -8.22832340451685980E+01  6.57068825643324743E+01
  5.55111022204440863E-01 -8.36759874334660338E+01  6.71038610297379563E+01
  5.65113022604520898E-01 -8.50007526507073976E+01  6.84796271324249517E+01
  5.75115023004600934E-01 -8.62550452094330922E+01  6.98336509306160025E+01
  5.85117023404680969E-01 -8.74365211761067371E+01  7.11654815512775230E+01
  5.95119023804761005E-01 -8.85429824917152217E+01  7.24747460210764274E+01
  6.05121024204841040E-01 -8.95723819925205333E+01  7.37611478665880469E+01
  6.15123024604920965E-01 -9.05228281150373419E+01  7.50244654917650706E+01
  6.25125025005001000E-01 -9.13925892702418423E+01  7.62645503419179676E+01
  6.35127025405081036E-01 -9.21800978730123717E+01  7.74813248646470498E+01
  6.45129025805161072E-01 -9.28839540137710173E+01  7.86747802793193785E+01
  6.55131026205241107E-01 -9.35029287603528161E+01  7.98449741677820697E+01
  6.65133026605321143E-01 -9.40359670791051059E+01  8.09920278999993428E+01
  6.75135027005401067E-01 -9.44821903652635910E+01  8.21161239092545685E+01
  6.85137027405481103E-01 -9.48408985736367640E+01  8.32175028323831327E+01
  6.95139027805561138E-01 -9.51115719416129082E+01  8.42964605312570683E+01
  7.05141028205641174E-01 -9.52938722974547971E+01  8.53533450123482993E+01
  7.15143028605721209E-01 -9.53876439477813420E+01  8.63885532617299674E+01
  7.25145029005801245E-01 -9.53929141390161703E+01  8.74025280132146207E+01
  7.35147029405881169E-01 -9.53098930884490017E+01  8.83957544675899811E+01
  7.45149029805961205E-01 -9.51389735813958168E+01  8.93687569809703888E+01
  7.55151030206041241E-01 -9.48807301317449117E+01  9.03220957402211582E+01
  7.65153030606121276E-01 -9.45359177040008802E+01  9.12563634431824653E+01
  7.75155031006201312E-01 -9.41054699956815313E+01  9.21721820010164095E+01
  7.85157031406281347E-01 -9.35904972797548140E+01  9.30701992794259496E+01
  7.95159031806361272E-01 -9.29922838076284961E+01  9.39510858948007836E+01
  8.05161032206441307E-01 -9.23122847739839472E+01  9.48155320804017094E+01
  8.15163032606521343E-01 -9.15521228457100733E+01  9.56642446366874566E+01
  8.25165033006601378E-01 -9.07135842580775176E+01  9.64979439786935984E+01
  8.35167033406681414E-01 -8.97986144823764647E+01  9.73173612920166562E+01
  8.45169033806761338E-01 -8.88093134702610882E+01  9.81232358075284594E+01
  8.55171034206841374E-01 -8.77479304813141709E+01  9.89163122033881450E+01
  8.65173034606921409E-01 -8.66168585016299204E+01  9.96973381412931303E+01
  8.75175035007001445E-01 -8.54186282626000519E+01  1.00467061942216247E+02
  8.85177035407081481E-01 -8.41559018706637119E+01  1.01226230405162653E+02
  8.95179035807161516E-01 -8.28314660603266191E+01  1.01975586770741231E+02
  9.05181036207241441E-01 -8.14482250846500762E+01  1.02715868829696518E+02
  9.15183036607321476E-01 -8.00091932590682688E+01  1.03447807174865574E+02
  9.25185037007401512E-01 -7.85174871764187117E+01  1.04172123593474012E+02
  9.35187037407481547E-01 -7.69763176130499289E+01  1.04889529595280621E+02
  9.45189037807561583E-01 -7.53889811478320127E+01  1.05600725070757306E+02
  9.55191038207641618E-01 -7.37588515179450468E+01  1.06306397072381557E+02
  9.65193038607721543E-01 -7.20893707374079327E+01  1.07007218711164768E+02
  9.75195039007801578E-01 -7.03840400061297657E+01  1.07703848159818634E+02
  9.85197039407881614E-01 -6.86464104393048160E+01  1.08396927753443947E+02
  9.95199039807961650E-01 -6.68800736486567047E+01  1.09087083178347953E+02
  1.00520104020804157E+00 -6.50886522086329222E+01  1.09774922739511481E+02
  1.01520304060812161E+00 -6.32757900421888948E+01  1.10461036697460258E+02
  1.02520504100820165E+00 -6.14451427618947648E+01  1.11145996665598290E+02
  1.03520704140828168E+00 -5.96003680031970475E+01  1.11830355059725093E+02
  1.04520904180836172E+00 -5.77451157872346528E+01  1.12514644592198337E+02
  1.05521104220844175E+00 -5.58830189511925184E+01  1.13199377804146678E+02
  1.06521304260852179E+00 -5.40176836841265953E+01  1.13885046630208251E+02
  1.07521504300860182E+00 -5.21526802061110928E+01  1.14572121991443581E+02
  1.08521704340868186E+00 -5.02915336279837248E+01  1.15261053413277935E+02
  1.09521904380876189E+00 -4.84377150281398414E+01  1.15952268666639398E+02
  1.10522104420884193E+00 -4.65946327817100112E+01  1.16646173431663385E+02
  1.11522304460892174E+00 -4.47656241759627562E+01  1.17343150984578443E+02
  1.12522504500900178E+00 -4.29539473440646944E+01  1.18043561909531206E+02
  1.13522704540908181E+00 -4.11627735474695129E+01  1.18747743838110608E+02
  1.14522904580916185E+00 -3.93951798347945896E+01  1.19456011220272444E+02
  1.15523104620924189E+00 -3.76541421028493701E+01  1.20168655131043337E+02
  1.16523304660932192E+00 -3.59425285828169550E+01  1.20885943118000256E+02
  1.17523504700940196E+00 -3.42630937718542654E+01  1.21608119094828695E+02
  1.18523704740948199E+00 -3.26184728277243750E+01  1.22335403286481252E+02
  1.19523904780956203E+00 -3.10111764410862811E+01  1.23067992231372756E+02
  1.20524104820964206E+00 -2.94435861972497719E+01  1.23806058845815812E+02
  1.21524304860972210E+00 -2.79179504362803961E+01  1.24549752555477099E+02
  1.22524504900980191E+00 -2.64363806175619409E+01  1.25299199498003986E+02
  1.23524704940988195E+00 -2.50008481921094337E+01  1.26054502800212276E+02
  1.24524904980996198E+00 -2.36131819831955596E+01  1.26815742932260221E+02
  1.25525105021004202E+00 -2.22750660733065331E+01  1.27582978140283686E+02
  1.26525305061012205E+00 -2.09880381929888102E+01  1.28356244957742177E+02
  1.27525505101020209E+00 -1.97534886047331462E+01  1.29135558794628224E+02
  1.28525705141028213E+00 -1.85726594730209982E+01  1.29920914602443247E+02
  1.29525905181036216E+00 -1.74466447095448416E+01  1.30712287611634764E+02
  1.30526105221044220E+00 -1.63763902806931156E+01  1.31509634137025301E+02
  1.31526305261052223E+00 -1.53626949629056160E+01  1.32312892445641637E+02
  1.32526505301060227E+00 -1.44062115297652529E+01  1.33121983680304766E+02
  1.33526705341068230E+00 -1.35074483535750609E+01  1.33936812831404694E+02
  1.34526905381076212E+00 -1.26667714026800056E+01  1.34757269748510055E+02
  1.35527105421084215E+00 -1.18844066150787118E+01  1.35583230182767153E+02
  1.36527305461092219E+00 -1.11604426277531488E+01  1.36414556850557091E+02
  1.37527505501100222E+00 -1.04948338404782735E+01  1.37251100508539963E+02
  1.38527705541108226E+00 -9.88740379234454991E+00  1.38092701030007049E+02
  1.39527905581116229E+00 -9.33784882859840515E+00  1.38939188472501456E+02
  1.40528105621124233E+00 -8.84574203529315284E+00  1.39790384126796738E+02
  1.41528305661132237E+00 -8.41053741875945171E+00  1.40646101537661963E+02
  1.42528505701140240E+00 -8.03157430700695940E+00  1.41506147487317833E+02
  1.43528705741148244E+00 -7.70808195004722219E+00  1.42370322933087920E+02
  1.44528905781156247E+00 -7.43918429631981670E+00  1.43238423891475378E+02
  1.45529105821164229E+00 -7.22390492242103388E+00  1.44110242261808139E+02
  1.46529305861172232E+00 -7.06117209390965517E+00  1.44985566583425253E+02
  1.47529505901180236E+00 -6.94982393505865126E+00  1.45864182721487992E+02
  1.48529705941188239E+00 -6.88861368602256174E+00  1.46745874477494283E+02
  1.49529905981196243E+00 -6.87621502643549487E+00  1.47630424121691277E+02
  1.50530106021204246E+00 -6.91122744492833085E+00  1.48517612845680219E+02
  1.51530306061212250E+00 -6.99218163491952804E+00  1.49407221134610296E+02
  1.52530506101220253E+00 -7.11754489760556019E+00  1.50299029059453176E+02
  1.53530706141228257E+00 -7.28572653394944592E+00  1.51192816490830836E+02
  1.54530906181236261E+00 -7.49508320833372554E+00  1.52088363236911334E+02
  1.55531106221244264E+00 -7.74392426736128847E+00  1.52985449108770013E+02
  1.56531306261252268E+00 -8.03051699831399013E+00  1.53883853917418406E+02
  1.57531506301260249E+00 -8.35309181271092172E+00  1.54783357407497306E+02
  1.58531706341268253E+00 -8.70984734141620720E+00  1.55683739133240664E+02
  1.59531906381276256E+00 -9.09895542881219122E+00  1.56584778282854501E+02
  1.60532106421284260E+00 -9.51856601452715623E+00  1.57486253457898385E+02
  1.61532306461292263E+00 -9.96681189242808152E+00  1.58387942414552725E+02
  1.62532506501300267E+00 -1.04418133374361961E+01  1.59289621773899057E+02
  1.63532706541308270E+00 -1.09416825919953808E+01  1.60191066708450222E+02
  1.64532906581316274E+00 -1.14645282050031785E+01  1.61092050612112303E+02
  1.65533106621324277E+00 -1.20084592170339270E+01  1.61992344760705294E+02
  1.66533306661332281E+00 -1.25715891868001854E+01  1.62891717969970756E+02
  1.67533506701340285E+00 -1.31520400546615583E+01  1.63789936257702522E+02
  1.68533706741348288E+00 -1.37479458401679899E+01  1.64686762516252202E+02
  1.69533906781356269E+00 -1.43574561713971161E+01  1.65581956201285266E+02
  1.70534106821364273E+00 -1.49787396448344463E+01  1.66475273042091516E+02
  1.71534306861372277E+00 -1.56099870152290787E+01  1.67366464778278498E+02
  1.72534506901380280E+00 -1.62494142160298409E+01  1.68255278927014132E+02
  1.73534706941388284E+00 -1.68952652113160759E+01  1.69141458584410032E+02
  1.74534906981396287E+00 -1.75458146810882667E+01  1.70024742263965692E+02
  1.75535107021404291E+00 -1.81993705423856262E+01  1.70904863774325008E+02
  1.76535307061412294E+00 -1.88542763092031329E+01  1.71781552137919135E+02
  1.77535507101420298E+00 -1.95089132947927624E+01  1.72654531551399430E+02
  1.78535707141428301E+00 -2.01617026601900484E+01  1.73523521388109174E+02
  1.79535907181436305E+00 -2.08111073134920801E+01  1.74388236242145780E+02
  1.80536107221444286E+00 -2.14556336644652212E+01  1.75248386012952636E+02
  1.81536307261452290E+00 -2.20938332395018442E+01  1.76103676028749277E+02
  1.82536507301460293E+00 -2.27243041621185533E+01  1.76953807206433879E+02
  1.83536707341468297E+00 -2.33456925045066441E+01  1.77798476244984386E+02
  1.84536907381476301E+00 -2.39566935154796994E+01  1.78637375848766396E+02
  1.85537107421484304E+00 -2.45560527306775214E+01  1.79470194976396044E+02
  1.86537307461492308E+00 -2.51425669707573398E+01  1.80296619110016337E+02
  1.87537507501500311E+00 -2.57150852332569855E+01  1.81116330539002945E+02
  1.88537707541508315E+00 -2.62725094841949698E+01  1.81929008650829047E+02
  1.89537907581516318E+00 -2.68137953549544257E+01  1.82734330220481553E+02
  1.90538107621524322E+00 -2.73379527500990456E+01  1.83531969687859117E+02
  1.91538307661532325E+00 -2.78440463714208519E+01  1.84321599409935828E+02
  1.92538507701540307E+00 -2.83311961625341908E+01  1.85102889871247100E+02
  1.93538707741548310E+00 -2.87985776771877688E+01  1.85875509831407413E+02
  1.94538907781556314E+00 -2.92454223721695641E+01  1.86639126382292687E+02
  1.95539107821564317E+00 -2.96710178219252150E+01  1.87393404879312612E+02
  1.96539307861572321E+00 -3.00747078461078559E+01  1.88138008700142336E+02
  1.97539507901580325E+00 -3.04558925317618936E+01  1.88872598770067299E+02
  1.98539707941588328E+00 -3.08140281174029731E+01  1.89596832774498296E+02
  1.99539907981596332E+00 -3.11486266845147313E+01  1.90310363955402039E+02
  2.00540108021604313E+00 -3.14598374476760654E+01  1.91016276589964292E+02
  2.01540308061612317E+00 -3.17503025003822792E+01  1.91731888837617674E+02
  2.02540508101620320E+00 -3.20201546306575793E+01  1.92459167231757618E+02
  2.03540708141628324E+00 -3.22691348985873603E+01  1.93197562149487226E+02
  2.04540908181636327E+00 -3.24970171970855759E+01  1.93946542552101420E+02
  2.05541108221644331E+00 -3.27036076147647350E+01  1.94705593688875439E+02
  2.06541308261652334E+00 -3.28887437510596072E+01  1.95474215324981628E+02
  2.07541508301660338E+00 -3.30522940200911819E+01  1.96251920346279121E+02
  2.08541708341668341E+00 -3.31941569597604840E+01  1.97038233631870781E+02
  2.09541908381676345E+00 -3.33142605503362859E+01  1.97832691114312865E+02
  2.10542108421684349E+00 -3.34125615398028373E+01  1.98634838969407582E+02
  2.11542308461692352E+00 -3.34890447695364060E+01  1.99444232894083200E+02
  2.12542508501700356E+00 -3.35437224920836172E+01  2.00260437443269467E+02
  2.13542708541708359E+00 -3.35766336728473576E+01  2.01083025405768950E+02
  2.14542908581716363E+00 -3.35878432674959626E+01  2.01911577206042409E+02
  2.15543108621724366E+00 -3.35774414682047748E+01  2.02745680323567512E+02
  2.16543308661732370E+00 -3.35455429125649829E+01  2.03584928725263694E+02
  2.17543508701740373E+00 -3.34922858503033893E+01  2.04428922308873041E+02
  2.18543708741748377E+00 -3.34178312640968187E+01  2.05277266357136455E+02
  2.19543908781756381E+00 -3.33223619418863564E+01  2.06129571003777500E+02
  2.20544108821764384E+00 -3.32060814990718924E+01  2.06985450713366703E+02
  2.21544308861772343E+00 -3.30692133501273346E+01  2.07844523777512848E+02
  2.22544508901780347E+00 -3.29119996300749236E+01  2.08706411830302159E+02
  2.23544708941788350E+00 -3.27347000671473509E+01  2.09570739386074479E+02
  2.24544908981796354E+00 -3.25375908087868950E+01  2.10437133402618201E+02
  2.25545109021804357E+00 -3.23209632042091073E+01  2.11305222872905290E+02
  2.26545309061812361E+00 -3.20851225471600543E+01  2.12174638448304847E+02
  2.27545509101820365E+00 -3.18303867835294589E+01  2.13045012096071133E+02
  2.28545709141828368E+00 -3.15570851891188404E+01  2.13915976793656966E+02
  2.29545909181836372E+00 -3.12655570233318443E+01  2.14787166262144666E+02
  2.30546109221844375E+00 -3.09561501655467985E+01  2.15658214740771484E+02
  2.31546309261852379E+00 -3.06292197409908766E+01  2.16528756804229403E+02
  2.32546509301860382E+00 -3.02851267438595855E+01  2.17398427224038386E+02
  2.33546709341868386E+00 -2.99242366655912981E+01  2.18266860874935617E+02
  2.34546909381876389E+00 -2.95469181366785563E+01  2.19133692686837435E+02
  2.35547109421884393E+00 -2.91535415905940916E+01  2.19998557642554488E+02
  2.36547309461892397E+00 -2.87444779587011823E+01  2.20861090820996480E+02
  2.37547509501900400E+00 -2.83200974050516088E+01  2.21720927485287120E+02
  2.38547709541908404E+00 -2.78807681100413873E+01  2.22577703214695219E+02
  2.39547909581916407E+00 -2.74268551117505801E+01  2.23431054078980708E+02
  2.40548109621924411E+00 -2.69587192137547582E+01  2.24280616853324375E+02
  2.41548309661932414E+00 -2.64767159677016366E+01  2.25126029271647042E+02
  2.42548509701940418E+00 -2.59811947388481421E+01  2.25966930315757054E+02
  2.43548709741948421E+00 -2.54724978619800844E+01  2.26802960537423559E+02
  2.44548909781956381E+00 -2.49509598948495110E+01  2.27633762410174626E+02
  2.45549109821964384E+00 -2.44169069753603694E+01  2.28458980707283899E+02
  2.46549309861972388E+00 -2.38706562881270088E+01  2.29278262902191841E+02
  2.47549509901980391E+00 -2.33125156450698086E+01  2.30091259587382865E+02
  2.48549709941988395E+00 -2.27427831839148560E+01  2.30897624907493707E+02
  2.49549909981996398E+00 -2.21617471873138605E+01  2.31697017002329488E+02
  2.50550110022004402E+00 -2.15696860243289414E+01  2.32489098455335181E+02
  2.51550310062012406E+00 -2.09668682149664143E+01  2.33273536742974812E+02
  2.52550510102020409E+00 -2.03535526171352288E+01  2.34050004680496528E+02
  2.53550710142028413E+00 -1.97299887343087903E+01  2.34818180859530912E+02
  2.54550910182036416E+00 -1.90964171409945749E+01  2.35577750073053096E+02
  2.55551110222044420E+00 -1.84530700218862975E+01  2.36328403723366222E+02
  2.56551310262052423E+00 -1.78001718192560006E+01  2.37069840208902093E+02
  2.57551510302060427E+00 -1.71379399821977110E+01  2.37801765285838457E+02
  2.58551710342068430E+00 -1.64665858100367331E+01  2.38523892400797507E+02
  2.59551910382076434E+00 -1.57863153811724022E+01  2.39235942991156890E+02
  2.60552110422084438E+00 -1.50973305575763579E+01  2.39937646749833931E+02
  2.61552310462092441E+00 -1.43998300543995121E+01  2.40628741851791261E+02
  2.62552510502100445E+00 -1.36940105630598872E+01  2.41308975139863492E+02
  2.63552710542108448E+00 -1.29800679156420795E+01  2.41978102268005415E+02
  2.64552910582116452E+00 -1.22581982776899512E+01  2.42635887800404106E+02
  2.65553110622124455E+00 -1.15285993561773612E+01  2.43282105265488809E+02
  2.66553310662132459E+00 -1.07914716088084379E+01  2.43916537164258358E+02
  2.67553510702140462E+00 -1.00470194408196463E+01  2.44538974932894519E+02
  2.68553710742148422E+00 -9.29545237537961633E+00  2.45149218860126325E+02
  2.69553910782156425E+00 -8.53698618351628546E+00  2.45747077960282070E+02
  2.70554110822164429E+00 -7.77184396024100366E+00  2.46332369803480873E+02
  2.71554310862172432E+00 -7.00025713324520904E+00  2.46904920304870785E+02
  2.72554510902180436E+00 -6.22246639184689609E+00  2.47464563475311223E+02
  2.73554710942188439E+00 -5.43872252394667477E+00  2.48011141136287051E+02
  2.74554910982196443E+00 -4.64928714993457604E+00  2.48544502602303226E+02
  2.75555111022204446E+00 -3.85443334327478393E+00  2.49064504334312574E+02
  2.76555311062212450E+00 -3.05444612876694643E+00  2.49571009568133690E+02
  2.77555511102220454E+00 -2.24962285047624944E+00  2.50063887922046689E+02
  2.78555711142228457E+00 -1.44027340275305171E+00  2.50543014988032638E+02
  2.79555911182236461E+00 -6.26720319143667770E-01  2.51008271911319724E+02
  2.80556111222244464E+00  1.90701284656871167E-01  2.51459544963016896E+02
  2.81556311262252468E+00  1.01164391591917391E+00  2.51896725110731609E+02
  2.82556511302260471E+00  1.83574805902985783E+00  2.52319707592116430E+02
  2.83556711342268475E+00  2.66264267764711082E+00  2.52728391496233854E+02
  2.84556911382276478E+00  3.49194586260997486E+00  2.53122679357582086E+02
  2.85557111422284482E+00  4.32326562167065021E+00  2.53502476767510615E+02
  2.86557311462292486E+00  5.15620080561023553E+00  2.53867692007596474E+02
  2.87557511502300489E+00  5.99034216395068242E+00  2.54218235709235472E+02
  2.88557711542308493E+00  6.82527352207531379E+00  2.54554020543557357E+02
  2.89557911582316496E+00  7.66057307014725097E+00  2.54874960945362346E+02
  2.90558111622324500E+00  8.49581475339344649E+00  2.55180972874471678E+02
  2.91558311662332459E+00  9.33056975183913195E+00  2.55471973617462311E+02
  2.92558511702340462E+00  1.01644080369095793E+01  2.55747881632351294E+02
  2.93558711742348466E+00  1.09968999915220884E+01  2.56008616438328261E+02
  2.94558911782356470E+00  1.18276180794862462E+01  2.56254098552157757E+02
  2.95559111822364473E+00  1.26561385496934786E+01  2.56484249472403803E+02
  2.96559311862372477E+00  1.34820431601907593E+01  2.56698991712082034E+02
  2.97559511902380480E+00  1.43049209069431917E+01  2.56898248879859352E+02
  2.98559711942388484E+00  1.51243697423335846E+01  2.57081945809419040E+02
  2.99559911982396487E+00  1.59399982682879688E+01  2.57250008736025620E+02
  3.00560112022404491E+00  1.67514273894551096E+01  2.57402365518932186E+02
  3.01560312062412494E+00  1.75582919121592234E+01  2.57538945907677316E+02
  3.02560512102420498E+00  1.83602420755088644E+01  2.57659681849898845E+02
  3.03560712142428502E+00  1.91569450017477187E+01  2.57764507837846281E+02
  3.04560912182436505E+00  1.99480860538157962E+01  2.57853361290345504E+02
  3.05561112222444509E+00  2.07333700890256800E+01  2.57926182966539159E+02
  3.06561312262452512E+00  2.15125225987473208E+01  2.57982917407480670E+02
  3.07561512302460516E+00  2.22852907253199604E+01  2.58023513401222658E+02
  3.08561712342468519E+00  2.30514441484697201E+01  2.58047924466875770E+02
  3.09561912382476523E+00  2.38107758348643799E+01  2.58056109352827207E+02
  3.10562112422484526E+00  2.45631026457674757E+01  2.58048032544165096E+02
  3.11562312462492530E+00  2.53082657990453050E+01  2.58023664774234817E+02
  3.12562512502500534E+00  2.60461311832331184E+01  2.57982983535166966E+02
  3.13562712542508537E+00  2.67765895226692656E+01  2.57925973582189386E+02
  3.14562912582516496E+00  2.74995563939609688E+01  2.57852627426625702E+02
  3.15563112622524500E+00  2.82149720956909960E+01  2.57762945812497321E+02
  3.16563312662532503E+00  2.89228013739646670E+01  2.57656938171829552E+02
  3.17563512702540507E+00  2.96230330082500934E+01  2.57534623053946802E+02
  3.18563712742548510E+00  3.03156792625612113E+01  2.57396028524270378E+02
  3.19563912782556514E+00  3.10007752084763553E+01  2.57241192528414501E+02
  3.20564112822564518E+00  3.16783779272206090E+01  2.57070163217718118E+02
  3.21564312862572521E+00  3.23485655989555241E+01  2.56882999232707050E+02
  3.22564512902580525E+00  3.30114364883586333E+01  2.56679769941364441E+02
  3.23564712942588528E+00  3.36671078358841882E+01  2.56460555629546946E+02
  3.24564912982596532E+00  3.43157146650543226E+01  2.56225447641331129E+02
  3.25565113022604535E+00  3.49574085162239712E+01  2.55974548467547578E+02
  3.26565313062612539E+00  3.55923561177543348E+01  2.55707971781250365E+02
  3.27565513102620542E+00  3.62207380057146864E+01  2.55425842419407786E+02
  3.28565713142628546E+00  3.68427471032071026E+01  2.55128296310523211E+02
  3.29565913182636550E+00  3.74585872705956646E+01  2.54815480348543474E+02
  3.30566113222644553E+00  3.80684718374945206E+01  2.54487552213766605E+02
  3.31566313262652557E+00  3.86726221273855870E+01  2.54144680142008326E+02
  3.32566513302660560E+00  3.92712659853192676E+01  2.53787042643809571E+02
  3.33566713342668564E+00  3.98646363187292465E+01  2.53414828175817576E+02
  3.34566913382676567E+00  4.04529696608295737E+01  2.53028234767000839E+02
  3.35567113422684571E+00  4.10365047655934276E+01  2.52627469602592868E+02
  3.36567313462692574E+00  4.16154812426254779E+01  2.52212748569219713E+02
  3.37567513502700534E+00  4.21901382395996620E+01  2.51784295764793001E+02
  3.38567713542708537E+00  4.27607131791305264E+01  2.51342342977087071E+02
  3.39567913582716541E+00  4.33274405562133893E+01  2.50887129135269873E+02
  3.40568113622724544E+00  4.38905508015270414E+01  2.50418899738580507E+02
  3.41568313662732548E+00  4.44502692152789436E+01  2.49937906266823092E+02
  3.42568513702740551E+00  4.50068149750859163E+01  2.49444405577067585E+02
  3.43568713742748555E+00  4.55604002210169767E+01  2.48938659291224866E+02
  3.44568913782756558E+00  4.61112292197780533E+01  2.48420933179141969E+02
  3.45569113822764562E+00  4.66594976094405496E+01  2.47891496541760148E+02
  3.46569313862772566E+00  4.72053917252635600E+01  2.47350621598759773E+02
  3.47569513902780569E+00  4.77490880064304832E+01  2.46798582885025155E+02
  3.48569713942788573E+00  4.82907524829508645E+01  2.46235656660077296E+02
  3.49569913982796576E+00  4.88305403413131884E+01  2.45662120334388874E+02
  3.50570114022804580E+00  4.93685955666952268E+01  2.45078251916263184E+02
  3.51570314062812583E+00  4.99050506594089640E+01  2.44484329482668812E+02
  3.52570514102820587E+00  5.04400264222631023E+01  2.43880630677112777E+02
  3.53570714142828590E+00  5.09736318157091759E+01  2.43267432237324073E+02
  3.54570914182836594E+00  5.15059638767400543E+01  2.42645009555161124E+02
  3.55571114222844598E+00  5.20371076974907041E+01  2.42013636270768416E+02
  3.56571314262852601E+00  5.25671364592493262E+01  2.41373583902699067E+02
  3.57571514302860605E+00  5.30961115174194305E+01  2.40725121515238726E+02
  3.58571714342868608E+00  5.36240825327012232E+01  2.40068515423956853E+02
  3.59571914382876612E+00  5.41510876439249529E+01  2.39404028939874024E+02
  3.60572114422884615E+00  5.46771536776850340E+01  2.38731922152512709E+02
  3.61572314462892574E+00  5.52022963903536521E+01  2.38052451751645947E+02
  3.62572514502900578E+00  5.57265207378463572E+01  2.37365870887001307E+02
  3.63572714542908582E+00  5.62498211684763945E+01  2.36672429065331357E+02
  3.64572914582916585E+00  5.67721819350415515E+01  2.35972372083356817E+02
  3.65573114622924589E+00  5.72935774218317206E+01  2.35265941995123029E+02
