# OCT iter       1519;   J_T =   5.984794090181E-03;   pulse_id =          1
# converged
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  8.79189594797398577E+00 -1.00319122185028974E+02 -4.13735983232006319E+01
  8.81690845422711256E+00 -1.01001198582515258E+02 -4.34341490293751349E+01
  8.84192096048023934E+00 -1.01690924375685753E+02 -4.54828503023731727E+01
  8.86693346673336613E+00 -1.02387999436583698E+02 -4.75185044019030656E+01
  8.89194597298649292E+00 -1.03092103243139661E+02 -4.95399292342201463E+01
  8.91695847923961971E+00 -1.03802894622635932E+02 -5.15459594194484652E+01
  8.94197098549274649E+00 -1.04520011504243897E+02 -5.35354471557326335E+01
  8.96698349174587150E+00 -1.05243070665800531E+02 -5.55072628957081733E+01
  8.99199599799899829E+00 -1.05971667458365673E+02 -5.74602958553327028E+01
  9.01700850425212508E+00 -1.06705375491179055E+02 -5.93934543791563812E+01
  9.04202101050525187E+00 -1.07443746259374649E+02 -6.13056661893937687E+01
  9.06703351675837865E+00 -1.08186308697424394E+02 -6.31958785486246839E+01
  9.09204602301150544E+00 -1.08932568642712098E+02 -6.50630583675150689E+01
  9.11705852926463223E+00 -1.09682008196039604E+02 -6.69061922895107699E+01
  9.14207103551775901E+00 -1.10434084969160082E+02 -6.87242867840670471E+01
  9.16708354177088403E+00 -1.11188231213588523E+02 -7.05163682786006660E+01
  9.19209604802401081E+00 -1.11943852829956384E+02 -7.22814833571163433E+01
  9.21710855427713760E+00 -1.12700328262839221E+02 -7.40186990504169131E+01
  9.24212106053026439E+00 -1.13457007292213305E+02 -7.57271032391452366E+01
  9.26713356678339117E+00 -1.14213209739258971E+02 -7.74058051867592383E+01
  9.29214607303651796E+00 -1.14968224110909887E+02 -7.90539362151013023E+01
  9.31715857928964475E+00 -1.15721306214086923E+02 -8.06706505307027015E+01
  9.34217108554277154E+00 -1.16471677776688381E+02 -8.22551262054971488E+01
  9.36718359179589655E+00 -1.17218525117867259E+02 -8.38065663114522579E+01
  9.39219609804902333E+00 -1.17960997914612037E+02 -8.53242002048321808E+01
  9.41720860430215012E+00 -1.18698208114966008E+02 -8.68072849525503329E+01
  9.44222111055527691E+00 -1.19429229050099124E+02 -8.82551068903877933E+01
  9.46723361680840370E+00 -1.20153094797777726E+02 -8.96669833007697292E+01
  9.49224612306153048E+00 -1.20868799848406709E+02 -9.10422641963132122E+01
  9.51725862931465727E+00 -1.21575299121745019E+02 -9.23803341943145142E+01
  9.54227113556778406E+00 -1.22271508377632344E+02 -9.36806144667669400E+01
  9.56728364182090907E+00 -1.22956305057739101E+02 -9.49425647500510905E+01
  9.59229614807403586E+00 -1.23628529587648288E+02 -9.61656853981361195E+01
  9.61730865432716264E+00 -1.24286987159714187E+02 -9.73495194626303544E+01
  9.64232116058028943E+00 -1.24930450007500824E+02 -9.84936547822996573E+01
  9.66733366683341622E+00 -1.25557660172480297E+02 -9.95977260634725639E+01
  9.69234617308654300E+00 -1.26167332753425868E+02 -1.00661416931065759E+02
  9.71735867933966979E+00 -1.26758159619045315E+02 -1.01684461927722140E+02
  9.74237118559279658E+00 -1.27328813555094527E+02 -1.02666648435768323E+02
  9.76738369184592159E+00 -1.27877952808951093E+02 -1.03607818493517044E+02
  9.79239619809904838E+00 -1.28404225987592326E+02 -1.04507870473997954E+02
  9.81740870435217516E+00 -1.28906277259334161E+02 -1.05366760590769914E+02
  9.84242121060530195E+00 -1.29382751805718158E+02 -1.06184504192335638E+02
  9.86743371685842874E+00 -1.29832301467510717E+02 -1.06961176804177327E+02
  9.89244622311155553E+00 -1.30253590527949655E+02 -1.07696914875949417E+02
  9.91745872936468231E+00 -1.30645301576897964E+02 -1.08391916191183867E+02
  9.94247123561780910E+00 -1.31006141401299175E+02 -1.09046439898350272E+02
  9.96748374187093411E+00 -1.31334846849951361E+02 -1.09660806125472462E+02
  9.99249624812406090E+00 -1.31630190623852144E+02 -1.10235395145908115E+02
  1.00175087543771877E+01 -1.31890986946870612E+02 -1.10770646070349798E+02
  1.00425212606303145E+01 -1.32116097075007616E+02 -1.11267055049586915E+02
  1.00675337668834413E+01 -1.32304434605687533E+02 -1.11725172983786052E+02
  1.00925462731365680E+01 -1.32454970551252643E+02 -1.12145602746725118E+02
  1.01175587793896948E+01 -1.32566738142866996E+02 -1.12528995947029060E+02
  1.01425712856428216E+01 -1.32638837332455125E+02 -1.12876049262521477E+02
  1.01675837918959466E+01 -1.32670438960999604E+02 -1.13187500397613121E+02
  1.01925962981490734E+01 -1.32660788561736922E+02 -1.13464123726617530E+02
  1.02176088044022002E+01 -1.32609209766643204E+02 -1.13706725697317154E+02
  1.02426213106553270E+01 -1.32515107284387369E+02 -1.13916140078390427E+02
  1.02676338169084538E+01 -1.32377969417927090E+02 -1.14093223140980754E+02
  1.02926463231615806E+01 -1.32197370090399289E+02 -1.14238848868262380E+02
  1.03176588294147074E+01 -1.31972970349306564E+02 -1.14353904287137894E+02
  1.03426713356678341E+01 -1.31704519321337784E+02 -1.14439285013074908E+02
  1.03676838419209592E+01 -1.31391854593823552E+02 -1.14495891092600829E+02
  1.03926963481740859E+01 -1.31034902003798180E+02 -1.14524623218439785E+02
  1.04177088544272127E+01 -1.30633674822074397E+02 -1.14526379380010056E+02
  1.04427213606803395E+01 -1.30188272327419924E+02 -1.14502051997622416E+02
  1.04677338669334663E+01 -1.29698877774828048E+02 -1.14452525572796858E+02
  1.04927463731865931E+01 -1.29165755771607991E+02 -1.14378674870399493E+02
  1.05177588794397199E+01 -1.28589249085344193E+02 -1.14281363631485306E+02
  1.05427713856928449E+01 -1.27969774918203086E+02 -1.14161443799538191E+02
  1.05677838919459717E+01 -1.27307820692271633E+02 -1.14019755227872167E+02
  1.05927963981990985E+01 -1.26603939400053022E+02 -1.13857125822869605E+02
  1.06178089044522252E+01 -1.25858744582568747E+02 -1.13674372066925727E+02
  1.06428214107053520E+01 -1.25072905004339859E+02 -1.13472299856742737E+02
  1.06678339169584788E+01 -1.24247139099471937E+02 -1.13251705587179956E+02
  1.06928464232116056E+01 -1.23382209266041258E+02 -1.13013377408193449E+02
  1.07178589294647324E+01 -1.22478916086673991E+02 -1.12758096582405557E+02
  1.07428714357178574E+01 -1.21538092551766738E+02 -1.12486638873330122E+02
  1.07678839419709842E+01 -1.20560598358153953E+02 -1.12199775898833479E+02
  1.07928964482241110E+01 -1.19547314350436281E+02 -1.11898276390734154E+02
  1.08179089544772378E+01 -1.18499137164883422E+02 -1.11582907309041531E+02
  1.08429214607303646E+01 -1.17416974127114244E+02 -1.11254434767742026E+02
  1.08679339669834913E+01 -1.16301738445069361E+02 -1.10913624737878152E+02
  1.08929464732366181E+01 -1.15154344728506629E+02 -1.10561243502471029E+02
  1.09179589794897449E+01 -1.13975704855824688E+02 -1.10198057846309254E+02
  1.09429714857428699E+01 -1.12766724198813108E+02 -1.09824834971443238E+02
  1.09679839919959967E+01 -1.11528298206414249E+02 -1.09442342136245045E+02
  1.09929964982491235E+01 -1.10261309340013142E+02 -1.09051346021942038E+02
  1.10180090045022503E+01 -1.08966624345448651E+02 -1.08652611835565779E+02
  1.10430215107553771E+01 -1.07645091841119495E+02 -1.08246902162351319E+02
  1.10680340170085039E+01 -1.06297540197267139E+02 -1.07834975583747067E+02
  1.10930465232616307E+01 -1.04924775678900417E+02 -1.07417585079563139E+02
  1.11180590295147574E+01 -1.03527580823801074E+02 -1.06995476234466324E+02
  1.11430715357678825E+01 -1.02106713027522019E+02 -1.06569385270217708E+02
  1.11680840420210092E+01 -1.00662903309159532E+02 -1.06140036925831609E+02
  1.11930965482741360E+01 -9.91968552346384627E+01 -1.05708142208433401E+02
  1.12181090545272628E+01 -9.77092439781779802E+01 -1.05274396038024079E+02
  1.12431215607803896E+01 -9.62007155071305817E+01 -1.04839474809784562E+02
  1.12681340670335164E+01 -9.46718858803142638E+01 -1.04404033897940153E+02
  1.12931465732866432E+01 -9.31233406549678904E+01 -1.03968705125687734E+02
  1.13181590795397700E+01 -9.15556344023144959E+01 -1.03534094226107925E+02
  1.13431715857928950E+01 -8.99692903361980427E+01 -1.03100778319454022E+02
  1.13681840920460218E+01 -8.83648000631250454E+01 -1.02669303432575418E+02
  1.13931965982991485E+01 -8.67426234651870658E+01 -1.02240182086469019E+02
  1.14182091045522753E+01 -8.51031887296005891E+01 -1.01813890978000103E+02
  1.14432216108054021E+01 -8.34468925399042831E+01 -1.01390868781613264E+02
  1.14682341170585289E+01 -8.17741004442099779E+01 -1.00971514096301576E+02
  1.14932466233116557E+01 -8.00851474152723313E+01 -1.00556183562213818E+02
  1.15182591295647825E+01 -7.83803386155782675E+01 -1.00145190169986591E+02
  1.15432716358179075E+01 -7.66599503782881584E+01 -9.97388017842198877E+01
  1.15682841420710343E+01 -7.49242314117324355E+01 -9.93372399004658178E+01
  1.15932966483241611E+01 -7.31734042314558906E+01 -9.89406786527271436E+01
  1.16183091545772879E+01 -7.14076668196452431E+01 -9.85492440857753849E+01
  1.16433216608304146E+01 -6.96271945073227840E+01 -9.81630137037269463E+01
  1.16683341670835414E+01 -6.78321420701172286E+01 -9.77820163032439211E+01
  1.16933466733366682E+01 -6.60226460238803128E+01 -9.74062320966274484E+01
  1.17183591795897950E+01 -6.41988271020705810E+01 -9.70355931269326391E+01
  1.17433716858429200E+01 -6.23607928928065363E+01 -9.66699839741990274E+01
  1.17683841920960468E+01 -6.05086406099153820E+01 -9.63092427489820722E+01
  1.17933966983491736E+01 -5.86424599693173718E+01 -9.59531623666688915E+01
  1.18184092046023004E+01 -5.67623361397026542E+01 -9.56014920935792532E+01
  1.18434217108554272E+01 -5.48683527348243700E+01 -9.52539393536787031E+01
  1.18684342171085540E+01 -5.29605948138151348E+01 -9.49101717827823848E+01
  1.18934467233616807E+01 -5.10391518557652404E+01 -9.45698195155326005E+01
  1.19184592296148075E+01 -4.91041206754115223E+01 -9.42324776890480820E+01
  1.19434717358679325E+01 -4.71556082480642544E+01 -9.38977091460546660E+01
  1.19684842421210593E+01 -4.51937344138695352E+01 -9.35650473194257302E+01
  1.19934967483741861E+01 -4.32186344340368720E+01 -9.32339992793437773E+01
  1.20185092546273129E+01 -4.12304613747157589E+01 -9.29040489237602714E+01
  1.20435217608804397E+01 -3.92293882976330153E+01 -9.25746602923590274E+01
  1.20685342671335665E+01 -3.72156102403692088E+01 -9.22452809838714956E+01
  1.20935467733866933E+01 -3.51893459730532570E+01 -9.19153456562026463E+01
  1.21185592796398183E+01 -3.31508395222755112E+01 -9.15842795885209000E+01
  1.21435717858929451E+01 -3.11003614569788525E+01 -9.12515022840764942E+01
  1.21685842921460718E+01 -2.90382099349143949E+01 -9.09164310921670449E+01
  1.21935967983991986E+01 -2.69647115118324763E+01 -9.05784848272566165E+01
  1.22186093046523254E+01 -2.48802217188535231E+01 -9.02370873628727423E+01
  1.22436218109054522E+01 -2.27851254163298265E+01 -8.98916711775282238E+01
  1.22686343171585790E+01 -2.06798369349250351E+01 -8.95416808295778850E+01
  1.22936468234117058E+01 -1.85648000165664513E+01 -8.91865763376884217E+01
  1.23186593296648308E+01 -1.64404875693195969E+01 -8.88258364434770016E+01
  1.23436718359179576E+01 -1.43074012511097663E+01 -8.84589617329401818E+01
  1.23686843421710844E+01 -1.21660708975583738E+01 -8.80854775935788012E+01
  1.23936968484242112E+01 -1.00170538090520918E+01 -8.77049369846564701E+01
  1.24187093546773379E+01 -7.86093391154678933E+00 -8.73169229989068754E+01
  1.24437218609304647E+01 -5.69832080457924217E+00 -8.69210511951817750E+01
  1.24687343671835915E+01 -3.52984870858718303E+00 -8.65169716831030655E+01
  1.24937468734367183E+01 -1.35617532198009916E+00 -8.61043709427136719E+01
  1.25187593796898433E+01  8.22019403457973419E-01 -8.56829733644708256E+01
  1.25437718859429701E+01  3.00403456221895793E+00 -8.52525424975965791E+01
  1.25687843921960969E+01  5.18914966518786702E+00 -8.48128819978928306E+01
  1.25937968984492237E+01  7.37662607759120892E+00 -8.43638362694737367E+01
  1.26188094047023505E+01  9.56570852400209937E+00 -8.39052907985262664E+01
  1.26438219109554773E+01  1.17556266612454170E+01 -8.34371721810453835E+01
  1.26688344172086040E+01  1.39455967214349368E+01 -8.29594478505029258E+01
  1.26938469234617308E+01  1.61348232284205970E+01 -8.24721255154179147E+01
  1.27188594297148558E+01  1.83225007915935443E+01 -8.19752523208474884E+01
  1.27438719359679826E+01  2.05078159812714809E+01 -8.14689137516903230E+01
  1.27688844422211094E+01  2.26899492897237742E+01 -8.09532322993988771E+01
  1.27938969484742362E+01  2.48680771813058428E+01 -8.04283659170879446E+01
  1.28189094547273630E+01  2.70413742341363807E+01 -7.98945062910199084E+01
  1.28439219609804898E+01  2.92090153743175662E+01 -7.93518769590197195E+01
  1.28689344672336166E+01  3.13701782018708535E+01 -7.88007313083596159E+01
  1.28939469734867433E+01  3.35240454054083159E+01 -7.82413504871018262E+01
  1.29189594797398684E+01  3.56698072601135365E+01 -7.76740412636743969E+01
  1.29439719859929951E+01  3.78066642009484681E+01 -7.70991338695855006E+01
  1.29689844922461219E+01  3.99338294601976571E+01 -7.65169798596578232E+01
  1.29939969984992487E+01  4.20505317555922886E+01 -7.59279500229270781E+01
  1.30190095047523755E+01  4.41560180123884365E+01 -7.53324323755280290E+01
  1.30440220110055023E+01  4.62495561000276751E+01 -7.47308302643898514E+01
  1.30690345172586291E+01  4.83304375614244677E+01 -7.41235606075435101E+01
  1.30940470235117559E+01  5.03979803106124322E+01 -7.35110522933355099E+01
  1.31190595297648809E+01  5.24515312725153819E+01 -7.28937447568883243E+01
  1.31440720360180077E+01  5.44904689370531798E+01 -7.22720867478996070E+01
  1.31690845422711345E+01  5.65142057987043671E+01 -7.16465352993903934E+01
  1.31940970485242612E+01  5.85221906521055644E+01 -7.10175549023971797E+01
  1.32191095547773880E+01  6.05139107142689028E+01 -7.03856168869864689E+01
  1.32441220610305148E+01  6.24888935446301588E+01 -6.97511990054083668E+01
  1.32691345672836416E+01  6.44467087353558981E+01 -6.91147852088873833E+01
  1.32941470735367684E+01  6.63869693461822123E+01 -6.84768656054197606E+01
  1.33191595797898934E+01  6.83093330604999949E+01 -6.78379365823036977E+01
  1.33441720860430202E+01  7.02135030424107072E+01 -6.71985010738049340E+01
  1.33691845922961470E+01  7.20992284780083992E+01 -6.65590689516407679E+01
  1.33941970985492738E+01  7.39663047881562079E+01 -6.59201575137449538E+01
  1.34192096048024005E+01  7.58145735044114701E+01 -6.52822920451608297E+01
  1.34442221110555273E+01  7.76439218044759940E+01 -6.46460064238969210E+01
  1.34692346173086541E+01  7.94542817084708162E+01 -6.40118437441866774E+01
  1.34942471235617809E+01  8.12456289423759301E+01 -6.33803569297772498E+01
  1.35192596298149059E+01  8.30179814800264495E+01 -6.27521093106369392E+01
  1.35442721360680327E+01  8.47713977799915597E+01 -6.21276751377738208E+01
  1.35692846423211595E+01  8.65059747383806013E+01 -6.15076400126109917E+01
  1.35942971485742863E+01  8.82218453829875813E+01 -6.08926012095810805E+01
  1.36193096548274131E+01  8.99191763381152214E+01 -6.02831678731049934E+01
  1.36443221610805399E+01  9.15981650927953837E+01 -5.96799610729799639E+01
  1.36693346673336666E+01  9.32590371078401574E+01 -5.90836137051930308E+01
  1.36943471735867917E+01  9.49020427991757032E+01 -5.84947702283446986E+01
  1.37193596798399184E+01  9.65274544361097639E+01 -5.79140862290627183E+01
  1.37443721860930452E+01  9.81355629935765279E+01 -5.73422278129780238E+01
  1.37693846923461720E+01  9.97266749969054160E+01 -5.67798708209544429E+01
  1.37943971985992988E+01  1.01301109396322516E+02 -5.62276998732109448E+01
  1.38194097048524256E+01  1.02859194506192921E+02 -5.56864072467901963E+01
  1.38444222111055524E+01  1.04401265040989273E+02 -5.51566915943585556E+01
  1.38694347173586792E+01  1.05927659276257714E+02 -5.46392565146284639E+01
  1.38944472236118042E+01  1.07438716358411341E+02 -5.41348089866956244E+01
  1.39194597298649310E+01  1.08934773782249934E+02 -5.36440576822957738E+01
  1.39444722361180578E+01  1.10416165049712845E+02 -5.31677111713757427E+01
  1.39694847423711845E+01  1.11883217517727829E+02 -5.27064760374623162E+01
  1.39944972486243113E+01  1.13336250437203176E+02 -5.22610549200837866E+01
  1.40195097548774381E+01  1.14775573179496433E+02 -5.18321445019826399E+01
  1.40445222611305649E+01  1.16201483641102712E+02 -5.14204334590278194E+01
  1.40695347673836917E+01  1.17614266812153431E+02 -5.10266003906495129E+01
  1.40945472736368167E+01  1.19014193489645706E+02 -5.06513117482470605E+01
  1.41195597798899435E+01  1.20401519112349959E+02 -5.02952197784025259E+01
  1.41445722861430703E+01  1.21776482691187894E+02 -4.99589604968590990E+01
  1.41695847923961971E+01  1.23139305806623469E+02 -4.96431517081114535E+01
  1.41945972986493238E+01  1.24490191643387860E+02 -4.93483910841237190E+01
  1.42196098049024506E+01  1.25829324032726447E+02 -4.90752543141196895E+01
  1.42446223111555774E+01  1.27156866473280630E+02 -4.88242933356147546E+01
  1.42696348174087042E+01  1.28472961103795797E+02 -4.85960346548814002E+01
  1.42946473236618292E+01  1.29777727603931368E+02 -4.83909777628841695E+01
  1.43196598299149560E+01  1.31071262003539147E+02 -4.82095936503649085E+01
  1.43446723361680828E+01  1.32353635385731081E+02 -4.80523234233488807E+01
  1.43696848424212096E+01  1.33624892474728000E+02 -4.79195770177349232E+01
  1.43946973486743364E+01  1.34885050105721831E+02 -4.78117320091020659E+01
  1.44197098549274632E+01  1.36134095580569522E+02 -4.77291325112656537E+01
  1.44447223611805899E+01  1.37371984919892469E+02 -4.76720881546901083E+01
  1.44697348674337167E+01  1.38598641028825256E+02 -4.76408731336071369E+01
  1.44947473736868417E+01  1.39813951800029116E+02 -4.76357253087148820E+01
  1.45197598799399685E+01  1.41017768183464170E+02 -4.76568453507923664E+01
  1.45447723861930953E+01  1.42209902257535589E+02 -4.77043959094975065E+01
  1.45697848924462221E+01  1.43390125340472423E+02 -4.77785007911862820E+01
  1.45947973986993489E+01  1.44558166183934190E+02 -4.78792441298553442E+01
  1.46198099049524757E+01  1.45713709292840861E+02 -4.80066695363770890E+01
  1.46448224112056025E+01  1.46856393416070745E+02 -4.81607792130864283E+01
  1.46698349174587293E+01  1.47985810252090431E+02 -4.83415330235763960E+01
  1.46948474237118543E+01  1.49101503411605449E+02 -4.85488475111937987E+01
  1.47198599299649810E+01  1.50202967676183647E+02 -4.87825948641980531E+01
  1.47448724362181078E+01  1.51289648587430918E+02 -4.90426018307273353E+01
  1.47698849424712346E+01  1.52360942395993533E+02 -4.93286485925001159E+01
  1.47948974487243614E+01  1.53416196393479339E+02 -4.96404676123453683E+01
  1.48199099549774882E+01  1.54454709643618912E+02 -4.99777424769971645E+01
  1.48449224612306150E+01  1.55475734121847779E+02 -5.03401067628390422E+01
  1.48699349674837418E+01  1.56478476265163607E+02 -5.07271429581459472E+01
  1.48949474737368668E+01  1.57462098926967286E+02 -5.11383814805414971E+01
  1.49199599799899936E+01  1.58425723724734354E+02 -5.15732998325486847E+01
  1.49449724862431204E+01  1.59368433762090433E+02 -5.20313219410190015E+01
  1.49699849924962471E+01  1.60289276701341350E+02 -5.25118177275215459E+01
  1.49949974987493739E+01  1.61187268157855101E+02 -5.30141029563802491E+01
  1.50200100050025007E+01  1.62061395384082886E+02 -5.35374394046968902E+01
  1.50450225112556275E+01  1.62910621208374153E+02 -5.40810353944242266E+01
  1.50700350175087543E+01  1.63733888192235952E+02 -5.46440467203133764E+01
  1.50950475237618793E+01  1.64530122969143918E+02 -5.52255779995381104E+01
  1.51200600300150061E+01  1.65298240728369990E+02 -5.58246844591726159E+01
  1.51450725362681329E+01  1.66037149808453705E+02 -5.64403741668083896E+01
  1.51700850425212597E+01  1.66745756366713977E+02 -5.70716106978598461E+01
  1.51950975487743865E+01  1.67422969093354652E+02 -5.77173162209533643E+01
  1.52201100550275132E+01  1.68067703941158811E+02 -5.83763749707943447E+01
  1.52451225612806400E+01  1.68678888844220324E+02 -5.90476370665442403E+01
  1.52701350675337650E+01  1.69255468401485302E+02 -5.97299226235928771E+01
  1.52951475737868918E+01  1.69796408502978494E+02 -6.04220260981360511E+01
  1.53201600800400186E+01  1.70300700878251320E+02 -6.11227207976138445E+01
  1.53451725862931454E+01  1.70767367547907384E+02 -6.18307634861273669E+01
  1.53701850925462722E+01  1.71195465159885316E+02 -6.25448990126895623E+01
  1.53951975987993990E+01  1.71584089192646559E+02 -6.32638648916010808E+01
  1.54202101050525258E+01  1.71932378007604825E+02 -6.39863957683522599E+01
  1.54452226113056525E+01  1.72239516733076726E+02 -6.47112277109973348E+01
  1.54702351175587776E+01  1.72504740962054939E+02 -6.54371022756278506E+01
  1.54952476238119043E+01  1.72727340246203767E+02 -6.61627703048726659E+01
  1.55202601300650311E+01  1.72906661368895215E+02 -6.68869954297906872E+01
  1.55452726363181579E+01  1.73042111381020533E+02 -6.76085572574687603E+01
  1.55702851425712847E+01  1.73133160384758469E+02 -6.83262542384565847E+01
  1.55952976488244115E+01  1.73179344052562442E+02 -6.90389062192973597E+01
  1.56203101550775383E+01  1.73180265871449791E+02 -6.97453566952607389E+01
  1.56453226613306651E+01  1.73135599105955379E+02 -7.04444747865433385E+01
  1.56703351675837901E+01  1.73045088477067509E+02 -7.11351569672445692E+01
  1.56953476738369169E+01  1.72908551558600550E+02 -7.18163285802722413E+01
  1.57203601800900437E+01  1.72725879896838819E+02 -7.24869451727932983E+01
  1.57453726863431704E+01  1.72497039863465488E+02 -7.31459936861076727E+01
  1.57703851925962972E+01  1.72222073255654465E+02 -7.37924935310671941E+01
  1.57953976988494240E+01  1.71901097660368748E+02 -7.44254975757389730E+01
  1.58204102051025508E+01  1.71534306602257999E+02 -7.50440930663791477E+01
  1.58454227113556776E+01  1.71121969495788704E+02 -7.56474024964220177E+01
  1.58704352176088026E+01  1.70664431422320632E+02 -7.62345844316025847E+01
  1.58954477238619294E+01  1.70162112751633629E+02 -7.68048342930610204E+01
  1.59204602301150562E+01  1.69615508624985409E+02 -7.73573850947456947E+01
  1.59454727363681830E+01  1.69025188313233485E+02 -7.78915081270234140E+01
  1.59704852426213098E+01  1.68391794459010072E+02 -7.84065135753769340E+01
  1.59954977488744365E+01  1.67716042206774745E+02 -7.89017510616227895E+01
  1.60205102551275615E+01  1.66998718218907527E+02 -7.93766100951508804E+01
  1.60455227613806883E+01  1.66240679570404922E+02 -7.98305204232847672E+01
  1.60705352676338151E+01  1.65442852509352065E+02 -8.02629522726947044E+01
  1.60955477738869419E+01  1.64606231065635484E+02 -8.06734164776348166E+01
  1.61205602801400687E+01  1.63731875486632703E+02 -8.10614644952216139E+01
  1.61455727863931955E+01  1.62820910476060561E+02 -8.14266883126554575E+01
  1.61705852926463223E+01  1.61874523211062666E+02 -8.17687202558186641E+01
  1.61955977988994491E+01  1.60893961112994560E+02 -8.20872327126706125E+01
  1.62206103051525758E+01  1.59880529349323524E+02 -8.23819377879863595E+01
  1.62456228114057026E+01  1.58835588047477415E+02 -8.26525869080454640E+01
  1.62706353176588294E+01  1.57760549206212374E+02 -8.28989703946362368E+01
  1.62956478239119562E+01  1.56656873295954142E+02 -8.31209170272138067E+01
  1.63206603301650830E+01  1.55526065546238300E+02 -8.33182936102104463E+01
  1.63456728364182098E+01  1.54369671925610959E+02 -8.34910045595114525E+01
  1.63706853426713330E+01  1.53189274826747635E+02 -8.36389915181460140E+01
  1.63956978489244598E+01  1.51986488476797973E+02 -8.37622330065947551E+01
  1.64207103551775866E+01  1.50762954099778455E+02 -8.38607441080520459E+01
  1.64457228614307134E+01  1.49520334863870204E+02 -8.39345761838809068E+01
  1.64707353676838402E+01  1.48260310651618681E+02 -8.39838166095930347E+01
  1.64957478739369670E+01  1.46984572694966545E+02 -8.40085885173725870E+01
  1.65207603801900937E+01  1.45694818119817285E+02 -8.40090505276067603E+01
  1.65457728864432205E+01  1.44392744446315248E+02 -8.39853964493358376E+01
  1.65707853926963473E+01  1.43080044091236800E+02 -8.39378549281008048E+01
  1.65957978989494741E+01  1.41758398918005327E+02 -8.38666890194147356E+01
  1.66208104052026009E+01  1.40429474877861566E+02 -8.37721956670045387E+01
  1.66458229114557277E+01  1.39094916782915078E+02 -8.36547050669757937E+01
  1.66708354177088545E+01  1.37756343248266063E+02 -8.35145799020548338E+01
  1.66958479239619813E+01  1.36415341836395839E+02 -8.33522144338019331E+01
  1.67208604302151080E+01  1.35073464432667919E+02 -8.31680334450344958E+01
  1.67458729364682348E+01  1.33732222876329217E+02 -8.29624910293869107E+01
  1.67708854427213581E+01  1.32393084866963676E+02 -8.27360692296769713E+01
  1.67958979489744848E+01  1.31057470162049469E+02 -8.24892765314166780E+01
  1.68209104552276116E+01  1.29726747077222427E+02 -8.22226462220862970E+01
  1.68459229614807384E+01  1.28402229297177001E+02 -8.19367346305526780E+01
  1.68709354677338652E+01  1.27085173001741509E+02 -8.16321192641178186E+01
  1.68959479739869920E+01  1.25776774308754952E+02 -8.13093968629571862E+01
  1.69209604802401188E+01  1.24478167032779936E+02 -8.09691813931820406E+01
  1.69459729864932456E+01  1.23190420756492486E+02 -8.06121020003225937E+01
  1.69709854927463724E+01  1.21914539209706646E+02 -8.02388009447718673E+01
  1.69959979989994991E+01  1.20651458949428786E+02 -7.98499315396345821E+01
  1.70210105052526259E+01  1.19402048333005567E+02 -7.94461561096841109E+01
  1.70460230115057527E+01  1.18167106775328691E+02 -7.90281439877314256E+01
  1.70710355177588795E+01  1.16947364280152158E+02 -7.85965695619138813E+01
  1.70960480240120063E+01  1.15743481234807888E+02 -7.81521103842498235E+01
  1.71210605302651331E+01  1.14556048457033441E+02 -7.76954453475230338E+01
  1.71460730365182563E+01  1.13385587482116804E+02 -7.72272529342451435E+01
  1.71710855427713831E+01  1.12232551078261437E+02 -7.67482095382616762E+01
  1.71960980490245099E+01  1.11097323977860128E+02 -7.62589878566417525E+01
  1.72211105552776367E+01  1.09980223812322549E+02 -7.57602553469522917E+01
  1.72461230615307635E+01  1.08881502238198053E+02 -7.52526727429183637E+01
  1.72711355677838903E+01  1.07801346242571171E+02 -7.47368926199272181E+01
  1.72961480740370170E+01  1.06739879616139845E+02 -7.42135580008680620E+01
  1.73211605802901438E+01  1.05697164582917580E+02 -7.36833009924283573E+01
  1.73461730865432706E+01  1.04673203576217531E+02 -7.31467414422078690E+01
  1.73711855927963974E+01  1.03667941151393563E+02 -7.26044856078396066E+01
  1.73961980990495242E+01  1.02681266026730000E+02 -7.20571248306501104E+01
  1.74212106053026510E+01  1.01713013244865977E+02 -7.15052342082299219E+01
  1.74462231115557778E+01  1.00762966448150351E+02 -7.09493712625047408E+01
  1.74712356178089045E+01  9.98308602623302193E+01 -7.03900746024260400E+01
  1.74962481240620313E+01  9.89163827839196443E+01 -6.98278625831376303E+01
  1.75212606303151581E+01  9.80191781674232914E+01 -6.92632319663083393E+01
  1.75462731365682814E+01  9.71388493092942582E+01 -6.86966565891526955E+01
  1.75712856428214081E+01  9.62749606259918949E+01 -6.81285860523745583E+01
  1.75962981490745349E+01  9.54270409237723811E+01 -6.75594444398000462E+01
  1.76213106553276617E+01  9.45945863578717905E+01 -6.69896290846495077E+01
  1.76463231615807885E+01  9.37770634784564407E+01 -6.64195093992584447E+01
  1.76713356678339153E+01  9.29739123601888053E+01 -6.58494257864112598E+01
  1.76963481740870421E+01  9.21845498113943478E+01 -6.52796886513561390E+01
  1.77213606803401689E+01  9.14083726577155318E+01 -6.47105775339003770E+01
  1.77463731865932957E+01  9.06447610937722175E+01 -6.41423403797828655E+01
  1.77713856928464224E+01  8.98930820947485358E+01 -6.35751929697465457E+01
  1.77963981990995492E+01  8.91526928780784260E+01 -6.30093185234286963E+01
  1.78214107053526760E+01  8.84229444035020720E+01 -6.24448674933650949E+01
