# OCT iter       9000;   J_T =   7.072421654730E-03;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.25062531265632809E-02 -6.27249153149627580E-05 -8.27986378568000282E-05
  3.75187593796898408E-02 -5.73437112428345488E-04 -7.96321043739834787E-04
  6.25312656328163990E-02 -1.61334488357826877E-03 -2.34825261402283377E-03
  8.75437718859429642E-02 -3.19342023685587105E-03 -4.85716440431469519E-03
  1.12556278139069529E-01 -5.31529517626380676E-03 -8.42760929271869734E-03
  1.37568784392196081E-01 -7.97062774016514368E-03 -1.31483362307029394E-02
  1.62581290645322646E-01 -1.11405156039429167E-02 -1.90905443553487722E-02
  1.87593796898449211E-01 -1.47949628816019824E-02 -2.63061903008035385E-02
  2.12606303151575776E-01 -1.88924054025568985E-02 -3.48263620536237231E-02
  2.37618809404702341E-01 -2.33792993321887133E-02 -4.46597326065348577E-02
  2.62631315657828879E-01 -2.81897775523939735E-02 -5.57911064755644628E-02
  2.87643821910955444E-01 -3.32453777263393840E-02 -6.81800718549264023E-02
  3.12656328164082009E-01 -3.84548454456058522E-02 -8.17597707917484401E-02
  3.37668834417208574E-01 -4.37140153038310664E-02 -9.64357992690518945E-02
  3.62681340670335139E-01 -4.89057721652917596E-02 -1.12085248491558209E-01
  3.87693846923461705E-01 -5.39000943062573692E-02 -1.28555897977316924E-01
  4.12706353176588270E-01 -5.85541795081520600E-02 -1.45665570272034112E-01
  4.37718859429714835E-01 -6.27126545816033276E-02 -1.63201656226893421E-01
  4.62731365682841400E-01 -6.62078682060874002E-02 -1.80920818819960916E-01
  4.87743871935967965E-01 -6.88602663877099647E-02 -1.98548882462412729E-01
  5.12756378189094475E-01 -7.04788492743676775E-02 -2.15780913621262865E-01
  5.37768884442221040E-01 -7.08617075288443671E-02 -2.32281497418177579E-01
  5.62781390695347605E-01 -6.97966359520394708E-02 -2.47685213638775326E-01
  5.87793896948474170E-01 -6.70618215756122182E-02 -2.61597314317872476E-01
  6.12806403201600736E-01 -6.24266030099152255E-02 -2.73594603764499289E-01
  6.37818909454727301E-01 -5.56522974429587633E-02 -2.83226520566696005E-01
  6.62831415707853866E-01 -4.64930913423981865E-02 -2.90016419781713275E-01
  6.87843921960980431E-01 -3.46969906163903316E-02 -2.93463052183879247E-01
  7.12856428214106996E-01 -2.00068257427085568E-02 -2.93042236121525412E-01
  7.37868934467233561E-01 -2.16130717819251056E-03 -2.88208716237721041E-01
  7.62881440720360127E-01  1.91038737876178047E-02 -2.78398202049242649E-01
  7.87893946973486692E-01  4.40549036721543663E-02 -2.63029578163367195E-01
  8.12906453226613257E-01  7.29586699260211385E-02 -2.41507276755914324E-01
  8.37918959479739822E-01  1.06081553553281083E-01 -2.13223801844153349E-01
  8.62931465732866387E-01  1.43688196209429742E-01 -1.77562393874805657E-01
  8.87943971985992953E-01  1.86040246702715462E-01 -1.33899822218795483E-01
  9.12956478239119518E-01  2.33395091738098637E-01 -8.16092923273540188E-02
  9.37968984492246083E-01  2.86004575632948177E-01 -2.00634535646251298E-02
  9.62981490745372648E-01  3.44113713605573357E-01  5.13625069040080720E-02
  9.87993996998499213E-01  4.07959403097401585E-01  1.33287699319394826E-01
  1.01300650325162578E+00  4.77769137443179170E-01  2.26322311203836973E-01
  1.03801900950475234E+00  5.53759726056094137E-01  3.31064347788043778E-01
