# Wed Mar 15 16:26:46 -0700 2017
# lambda_a =    1.000000E+00; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
  113  8.759204299569E-04  1.074594201943E-07  0.000000000000E+00  8.760278893771E-04 -2.384938151412E-07 -1.310343949468E-07      1
  114  8.756834708609E-04  1.067617179937E-07  0.000000000000E+00  8.757902325789E-04 -2.369590960116E-07 -1.301973780179E-07      2
  115  8.754480325903E-04  1.060715897286E-07  0.000000000000E+00  8.755541041800E-04 -2.354382705461E-07 -1.293666808175E-07      2
  116  8.752141014496E-04  1.053888569880E-07  0.000000000000E+00  8.753194903066E-04 -2.339311406807E-07 -1.285422836927E-07      1
  117  8.749816639052E-04  1.047133703680E-07  0.000000000000E+00  8.750863772756E-04 -2.324375444340E-07 -1.277241740660E-07      2
  118  8.747507065326E-04  1.040450052636E-07  0.000000000000E+00  8.748547515379E-04 -2.309573725601E-07 -1.269123672965E-07      2
  119  8.745212159964E-04  1.033836575798E-07  0.000000000000E+00  8.746245996540E-04 -2.294905362410E-07 -1.261068786612E-07      1
  120  8.742931790054E-04  1.027292396094E-07  0.000000000000E+00  8.743959082451E-04 -2.280369909569E-07 -1.253077513474E-07      2
  121  8.740665823251E-04  1.020816762149E-07  0.000000000000E+00  8.741686640014E-04 -2.265966803083E-07 -1.245150040934E-07      2
  122  8.738414127190E-04  1.014409014307E-07  0.000000000000E+00  8.739428536204E-04 -2.251696061828E-07 -1.237287047521E-07      1
  123  8.736176569986E-04  1.008068555332E-07  0.000000000000E+00  8.737184638541E-04 -2.237557203966E-07 -1.229488648634E-07      2
  124  8.733953019749E-04  1.001794825968E-07  0.000000000000E+00  8.734954814575E-04 -2.223550236158E-07 -1.221755410190E-07      2
  125  8.731743345074E-04  9.955872853078E-08  0.000000000000E+00  8.732738932359E-04 -2.209674675457E-07 -1.214087390150E-07      1
# Wed Mar 15 16:33:21 -0700 2017
# lambda_a =    1.000000E-02; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  8.731743345085E-04  0.000000000000E+00  0.000000000000E+00  8.731743345085E-04  8.731743345085E-04  8.731743345085E-04      0
  126  8.730179259294E-04  5.915321605531E-08  0.000000000000E+00  8.730770791455E-04 -1.564085790884E-07 -9.725536303307E-08      2
# Wed Mar 15 16:34:17 -0700 2017
# lambda_a =    1.000000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  8.730179259323E-04  0.000000000000E+00  0.000000000000E+00  8.730179259323E-04  8.730179259323E-04  8.730179259323E-04      0
# pulse 1, lambda_a = 1.000000E-02
# Wed Mar 15 16:34:18 -0700 2017
# lambda_a =    1.250000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 1.250000E-02
# Wed Mar 15 16:34:20 -0700 2017
# lambda_a =    1.560000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 1.560000E-02
# Wed Mar 15 16:34:22 -0700 2017
# lambda_a =    1.950000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 1.950000E-02
# Wed Mar 15 16:34:24 -0700 2017
# lambda_a =    2.440000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 2.440000E-02
# Wed Mar 15 16:34:25 -0700 2017
# lambda_a =    3.050000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 3.050000E-02
# Wed Mar 15 16:34:27 -0700 2017
# lambda_a =    3.810000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 3.810000E-02
# Wed Mar 15 16:34:29 -0700 2017
# lambda_a =    4.760000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
# pulse 1, lambda_a = 4.760000E-02
# Wed Mar 15 16:34:31 -0700 2017
# lambda_a =    5.950000E-03; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.203260961015E-04  0.000000000000E+00  0.000000000000E+00  9.203260961015E-04  9.203260961015E-04  9.203260961015E-04      0
    1  9.194293233008E-04  3.925686793188E-07  0.000000000000E+00  9.198218919801E-04 -8.967728006848E-07 -5.042041213660E-07      2
