# OCT iter      10000;   J_T =   6.908346825877E-03;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  5.00100020004000823E-03 -6.39984547460812209E-02  5.66067198707729813E-02
  1.50030006001200256E-02 -5.70480667048284262E-01  5.00325401779552204E-01
  2.50050010002000403E-02 -1.56879107960951725E+00  1.36451619276170089E+00
  3.50070014002800550E-02 -3.04258909942955480E+00  2.62511322835736172E+00
  4.50090018003600767E-02 -4.97447617483051463E+00  4.25826789988629351E+00
  5.50110022004400914E-02 -7.34603855001804096E+00  6.24036801008922737E+00
  6.50130026005201062E-02 -1.01378920114320010E+01  8.54805816246528671E+00
  7.50150030006001278E-02 -1.33297286213853692E+01  1.11582612482820718E+01
  8.50170034006801356E-02 -1.69003654237244696E+01  1.40482008903330815E+01
  9.50190038007601573E-02 -2.08277950951578070E+01  1.71954246981823786E+01
  1.05021004200840179E-01 -2.50892385044437738E+01  2.05778281860128622E+01
  1.15023004600920187E-01 -2.96611991297416751E+01  2.41736792013897563E+01
  1.25025005001000195E-01 -3.45195192720755060E+01  2.79616427113836785E+01
  1.35027005401080230E-01 -3.96394379900062575E+01  3.19208057916745140E+01
  1.45029005801160238E-01 -4.49956506672358429E+01  3.60307026645156228E+01
  1.55031006201240246E-01 -5.05623701110146655E+01  4.02713396328251605E+01
  1.65033006601320281E-01 -5.63133890649322808E+01  4.46232197600339617E+01
  1.75035007001400289E-01 -6.22221440050960197E+01  4.90673671485846725E+01
  1.85037007401480297E-01 -6.82617800740089251E+01  5.35853506738158316E+01
  1.95039007801560332E-01 -7.44052169919393265E+01  5.81593070339774130E+01
  2.05041008201640340E-01 -8.06252157717248963E+01  6.27719629809011792E+01
  2.15043008601720348E-01 -8.68944460501924851E+01  6.74066565986708781E+01
  2.25045009001800383E-01 -9.31855538385846387E+01  7.20473574989179042E+01
  2.35047009401880391E-01 -9.94712294863533799E+01  7.66786858003077612E+01
  2.45049009801960399E-01 -1.05724275648565595E+02  8.12859297556694429E+01
  2.55051010202040407E-01 -1.11917675048138278E+02  8.58550618823516771E+01
  2.65053010602120442E-01 -1.18024657831671334E+02  9.03727534392031089E+01
  2.75055011002200478E-01 -1.24018768333049948E+02  9.48263870767074764E+01
  2.85057011402280458E-01 -1.29873931083832332E+02  9.92040674651906329E+01
  2.95059011802360494E-01 -1.35564515945026187E+02  1.03494629680099052E+02
  3.05061012202440529E-01 -1.41065402282009927E+02  1.07687645093982240E+02
  3.15063012602520509E-01 -1.46352042164297671E+02  1.11773424493573089E+02
  3.25065013002600545E-01 -1.51400522644057276E+02  1.15743018109577449E+02
  3.35067013402680525E-01 -1.56187627251879832E+02  1.19588212219787906E+02
  3.45069013802760560E-01 -1.60690896943292643E+02  1.23301521966565488E+02
  3.55071014202840596E-01 -1.64888690832993689E+02  1.26876180023060485E+02
  3.65073014602920576E-01 -1.68760247161706502E+02  1.30306120753882539E+02
  3.75075015003000611E-01 -1.72285745048452611E+02  1.33585959551669930E+02
  3.85077015403080647E-01 -1.75446367682451040E+02  1.36710967097418973E+02
