# Wed Mar 15 15:04:39 -0700 2017
# lambda_a =    1.000000E+00; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  9.854905108640E-01  0.000000000000E+00  0.000000000000E+00  9.854905108640E-01  9.854905108640E-01  9.854905108640E-01      0
    1  9.848998025056E-01  2.889673621727E-04  0.000000000000E+00  9.851887698678E-01 -5.907083583639E-04 -3.017409961912E-04      2
    2  9.842494786899E-01  3.215775398128E-04  0.000000000000E+00  9.845710562297E-01 -6.503238156672E-04 -3.287462758544E-04      2
    3  9.835223542180E-01  3.606157834685E-04  0.000000000000E+00  9.838829700014E-01 -7.271244719678E-04 -3.665086884993E-04      2
    4  9.827013450860E-01  4.074695031506E-04  0.000000000000E+00  9.831088145892E-01 -8.210091319301E-04 -4.135396287795E-04      2
    5  9.817671603629E-01  4.636310729344E-04  0.000000000000E+00  9.822307914358E-01 -9.341847231411E-04 -4.705536502067E-04      1
    6  9.806975903784E-01  5.307082553930E-04  0.000000000000E+00  9.812282986338E-01 -1.069569984491E-03 -5.388617290983E-04      2
    7  9.794672074331E-01  6.103805039750E-04  0.000000000000E+00  9.800775879371E-01 -1.230382945299E-03 -6.200024413236E-04      2
    8  9.780473711946E-01  7.043071078466E-04  0.000000000000E+00  9.787516783025E-01 -1.419836238475E-03 -7.155291306288E-04      2
    9  9.764065762106E-01  8.139801586091E-04  0.000000000000E+00  9.772205563692E-01 -1.640794984029E-03 -8.268148254198E-04      2
   10  9.745112421243E-01  9.405136267410E-04  0.000000000000E+00  9.754517557511E-01 -1.895334086249E-03 -9.548204595081E-04      2
   11  9.723270702921E-01  1.084364245933E-03  0.000000000000E+00  9.734114345381E-01 -2.184171832214E-03 -1.099807586281E-03      1
   12  9.698210790863E-01  1.244991340992E-03  0.000000000000E+00  9.710660704273E-01 -2.505991205831E-03 -1.260999864839E-03      2
   13  9.669643749297E-01  1.420482497817E-03  0.000000000000E+00  9.683848574275E-01 -2.856704156598E-03 -1.436221658781E-03      2
   14  9.637356043995E-01  1.607199799780E-03  0.000000000000E+00  9.653428041993E-01 -3.228770530178E-03 -1.621570730398E-03      2
   15  9.601248594530E-01  1.799533043161E-03  0.000000000000E+00  9.619243924962E-01 -3.610744946486E-03 -1.811211903325E-03      2
   16  9.561375884170E-01  1.989871543471E-03  0.000000000000E+00  9.581274599605E-01 -3.987271035997E-03 -1.997399492526E-03      1
   17  9.517978479720E-01  2.168908148795E-03  0.000000000000E+00  9.539667561208E-01 -4.339740445004E-03 -2.170832296210E-03      2
   18  9.471500989582E-01  2.326349349780E-03  0.000000000000E+00  9.494764483080E-01 -4.647749013783E-03 -2.321399664003E-03      2
   19  9.422587999694E-01  2.452014371086E-03  0.000000000000E+00  9.447108143405E-01 -4.891298988834E-03 -2.439284617748E-03      2
   20  9.372053557362E-01  2.537177264208E-03  0.000000000000E+00  9.397425330004E-01 -5.053444233203E-03 -2.516266968995E-03      2
   21  9.320825132038E-01  2.575882837434E-03  0.000000000000E+00  9.346583960412E-01 -5.122842532441E-03 -2.546959695007E-03      1
   22  9.269869293654E-01  2.565911438585E-03  0.000000000000E+00  9.295528408040E-01 -5.095583838379E-03 -2.529672399794E-03      2
   23  9.220111391042E-01  2.509125701377E-03  0.000000000000E+00  9.245202648055E-01 -4.975790261234E-03 -2.466664559858E-03      2
   24  9.172363228600E-01  2.411099555437E-03  0.000000000000E+00  9.196474224154E-01 -4.774816244146E-03 -2.363716688709E-03      2
   25  9.127270371004E-01  2.280141092499E-03  0.000000000000E+00  9.150071781929E-01 -4.509285759571E-03 -2.229144667072E-03      2
   26  9.085285255881E-01  2.125984401512E-03  0.000000000000E+00  9.106545099897E-01 -4.198511512291E-03 -2.072527110778E-03      1
   27  9.046665955197E-01  1.958476805538E-03  0.000000000000E+00  9.066250723252E-01 -3.861930068478E-03 -1.903453262940E-03      2
   28  9.011495391578E-01  1.786524254272E-03  0.000000000000E+00  9.029360634121E-01 -3.517056361862E-03 -1.730532107590E-03      2
   29  8.979713298462E-01  1.617428773997E-03  0.000000000000E+00  8.995887586202E-01 -3.178209311617E-03 -1.560780537620E-03      1
   30  8.951153195754E-01  1.456622110295E-03  0.000000000000E+00  8.965719416857E-01 -2.856010270775E-03 -1.399388160480E-03      2
   31  8.925578298415E-01  1.307712611583E-03  0.000000000000E+00  8.938655424531E-01 -2.557489733933E-03 -1.249777122350E-03      2
   32  8.902712547550E-01  1.172729078580E-03  0.000000000000E+00  8.914439838336E-01 -2.286575086453E-03 -1.113846007873E-03      1
   33  8.882265062076E-01  1.052453225087E-03  0.000000000000E+00  8.892789594327E-01 -2.044748547393E-03 -9.922953223062E-04      2
   34  8.863947857217E-01  9.467610923878E-04  0.000000000000E+00  8.873415468140E-01 -1.831720485978E-03 -8.849593935904E-04      2
   35  8.847487594053E-01  8.549261837497E-04  0.000000000000E+00  8.856036855890E-01 -1.646026316383E-03 -7.911001326333E-04      1
   36  8.832632525366E-01  7.758636729834E-04  0.000000000000E+00  8.840391162096E-01 -1.485506868651E-03 -7.096431956678E-04      2
   37  8.819155858719E-01  7.083127634291E-04  0.000000000000E+00  8.826238986354E-01 -1.347666664678E-03 -6.393539012494E-04      2
   38  8.806856624368E-01  6.509639444838E-04  0.000000000000E+00  8.813366263813E-01 -1.229923435140E-03 -5.789594906561E-04      2
   39  8.795558925819E-01  6.025417794693E-04  0.000000000000E+00  8.801584343614E-01 -1.129769854903E-03 -5.272280754335E-04      1
